#! FIELDS refcv.morethan b1.fes
#! SET min_refcv.morethan 0.0
#! SET max_refcv.morethan 256.0
#! SET nbins_refcv.morethan  301
#! SET periodic_refcv.morethan false
    0.000000000  281.895503445
    0.853333333  241.068948771
    1.706666667  218.951429392
    2.560000000  209.554222898
    3.413333333  208.500894461
    4.266666667  212.659127599
    5.120000000  219.844341468
    5.973333333  228.583067830
    6.826666667  237.925800353
    7.680000000  247.300550655
    8.533333333  256.399673026
    9.386666667  265.093674551
   10.240000000  273.366728704
   11.093333333  281.269475900
   11.946666667  288.885439863
   12.800000000  296.308028014
   13.653333333  303.625630435
   14.506666667  310.912796502
   15.360000000  318.225861574
   16.213333333  325.601727039
   17.066666667  333.058774032
   17.920000000  340.599121272
   18.773333333  348.211627347
   19.626666667  355.875193086
   20.480000000  363.562045340
   21.333333333  371.240784185
   22.186666667  378.879054963
   23.040000000  386.445768203
   23.893333333  393.912837321
   24.746666667  401.256438506
   25.600000000  408.457821766
   26.453333333  415.503718545
   27.306666667  422.386401245
   28.160000000  429.103454908
   29.013333333  435.657322246
   29.866666667  442.054681294
   30.720000000  448.305710918
   31.573333333  454.423293914
   32.426666667  460.422201156
   33.280000000  466.318293413
   34.133333333  472.127770642
   34.986666667  477.866491856
   35.840000000  483.549382354
   36.693333333  489.189939319
   37.546666667  494.799841603
   38.400000000  500.388664988
   39.253333333  505.963700407
   40.106666667  511.529869439
   40.960000000  517.089728952
   41.813333333  522.643554864
   42.666666667  528.189493782
   43.520000000  533.723770487
   44.373333333  539.240938961
   45.226666667  544.734164795
   46.080000000  550.195527214
   46.933333333  555.616329763
   47.786666667  560.987409574
   48.640000000  566.299436304
   49.493333333  571.543193015
   50.346666667  576.709832585
   51.200000000  581.791104536
   52.053333333  586.779548470
   52.906666667  591.668651550
   53.760000000  596.452968688
   54.613333333  601.128205137
   55.466666667  605.691262255
   56.320000000  610.140248013
   57.173333333  614.474454629
   58.026666667  618.694306296
   58.880000000  622.801280482
   59.733333333  626.797806645
   60.586666667  630.687146451
   61.440000000  634.473259706
   62.293333333  638.160660240
   63.146666667  641.754265896
   64.000000000  645.259246639
   64.853333333  648.680874508
   65.706666667  652.024378889
   66.560000000  655.294810204
   67.413333333  658.496914694
   68.266666667  661.635022608
   69.120000000  664.712951605
   69.973333333  667.733926767
   70.826666667  670.700518165
   71.680000000  673.614596482
   72.533333333  676.477306772
   73.386666667  679.289060063
   74.240000000  682.049542135
   75.093333333  684.757738488
   75.946666667  687.411974229
   76.800000000  690.009967362
   77.653333333  692.548893786
   78.506666667  695.025462119
   79.360000000  697.435996404
   80.213333333  699.776524646
   81.066666667  702.042871142
   81.920000000  704.230750572
   82.773333333  706.335861872
   83.626666667  708.353980022
   84.480000000  710.281043974
   85.333333333  712.113239133
   86.186666667  713.847072942
   87.040000000  715.479442331
   87.893333333  717.007692002
   88.746666667  718.429662711
   89.600000000  719.743728954
   90.453333333  720.948825678
   91.306666667  722.044463843
   92.160000000  723.030734904
   93.013333333  723.908304446
   93.866666667  724.678395431
   94.720000000  725.342761671
   95.573333333  725.903652308
   96.426666667  726.363768202
   97.280000000  726.726211273
   98.133333333  726.994427911
   98.986666667  727.172147655
   99.840000000  727.263318378
  100.693333333  727.272039248
  101.546666667  727.202492738
  102.400000000  727.058876922
  103.253333333  726.845339271
  104.106666667  726.565913102
  104.960000000  726.224457725
  105.813333333  725.824603283
  106.666666667  725.369701131
  107.520000000  724.862780510
  108.373333333  724.306512114
  109.226666667  723.703179043
  110.080000000  723.054655456
  110.933333333  722.362393137
  111.786666667  721.627416004
  112.640000000  720.850322474
  113.493333333  720.031295467
  114.346666667  719.170119669
  115.200000000  718.266205597
  116.053333333  717.318619876
  116.906666667  716.326121035
  117.760000000  715.287200075
  118.613333333  714.200124952
  119.466666667  713.062988108
  120.320000000  711.873756108
  121.173333333  710.630320454
  122.026666667  709.330548609
  122.880000000  707.972334302
  123.733333333  706.553646206
  124.586666667  705.072574114
  125.440000000  703.527371805
  126.293333333  701.916495861
  127.146666667  700.238639780
  128.000000000  698.492762802
  128.853333333  696.678113013
  129.706666667  694.794244333
  130.560000000  692.841027179
  131.413333333  690.818652649
  132.266666667  688.727630236
  133.120000000  686.568779161
  133.973333333  684.343213569
  134.826666667  682.052321896
  135.680000000  679.697740864
  136.533333333  677.281324619
  137.386666667  674.805109640
  138.240000000  672.271276106
  139.093333333  669.682106479
  139.946666667  667.039942109
  140.800000000  664.347138698
  141.653333333  661.606021491
  142.506666667  658.818841050
  143.360000000  655.987730478
  144.213333333  653.114664921
  145.066666667  650.201424129
  145.920000000  647.249558832
  146.773333333  644.260361575
  147.626666667  641.234842615
  148.480000000  638.173711370
  149.333333333  635.077363805
  150.186666667  631.945876049
  151.040000000  628.779004397
  151.893333333  625.576191749
  152.746666667  622.336580397
  153.600000000  619.059030972
  154.453333333  615.742147210
  155.306666667  612.384306109
  156.160000000  608.983692908
  157.013333333  605.538340251
  157.866666667  602.046170771
  158.720000000  598.505042272
  159.573333333  594.912794618
  160.426666667  591.267297378
  161.280000000  587.566497257
  162.133333333  583.808464316
  162.986666667  579.991435991
  163.840000000  576.113857955
  164.693333333  572.174420888
  165.546666667  568.172092312
  166.400000000  564.106142694
  167.253333333  559.976165148
  168.106666667  555.782088181
  168.960000000  551.524181025
  169.813333333  547.203051294
  170.666666667  542.819634816
  171.520000000  538.375177680
  172.373333333  533.871210687
  173.226666667  529.309516590
  174.080000000  524.692090650
  174.933333333  520.021095231
  175.786666667  515.298809287
  176.640000000  510.527573766
