#! FIELDS refcv.morethan b1.bias der_refcv.morethan
#! SET min_refcv.morethan 0.0
#! SET max_refcv.morethan 250.0
#! SET nbins_refcv.morethan  301
#! SET periodic_refcv.morethan false
    0.000000000  -16.753357848   -6.064700713
    0.833333333  -12.038490486   -5.263182432
    1.666666667   -7.961748790   -4.532371205
    2.500000000   -4.466242790   -3.867433122
    3.333333333   -1.499001644   -3.263794339
    4.166666667    0.989238527   -2.717130216
    5.000000000    3.044237908   -2.223354800
    5.833333333    4.708447630   -1.778610642
    6.666666667    6.021196058   -1.379258939
    7.500000000    7.018866999   -1.021869992
    8.333333333    7.735070093   -0.703213983
    9.166666667    8.200803638   -0.420252049
   10.000000000    8.444610103   -0.170127653
   10.833333333    8.492724578    0.049841746
   11.666666667    8.369216394    0.242172751
   12.500000000    8.096124140    0.409223805
   13.333333333    7.693584326    0.553202692
   14.166666667    7.179953890    0.676173784
   15.000000000    6.571926777    0.780065030
   15.833333333    5.884644807    0.866674688
   16.666666667    5.131803026    0.937677822
   17.500000000    4.325749744    0.994632555
   18.333333333    3.477581461    1.038986090
   19.166666667    2.597232871    1.072080510
   20.000000000    1.693562121    1.095158353
   20.833333333    0.774431519    1.109367978
   21.666666667   -0.153216151    1.115768714
   22.500000000   -1.083285508    1.115335820
   23.333333333   -2.010460516    1.108965230
   24.166666667   -2.930140289    1.097478124
   25.000000000   -3.838378635    1.081625297
   25.833333333   -4.731827162    1.062091359
   26.666666667   -5.607681808    1.039498748
   27.500000000   -6.463632648    1.014411581
   28.333333333   -7.297816839    0.987339335
   29.166666667   -8.108774558    0.958740362
   30.000000000   -8.895407819    0.929025258
   30.833333333   -9.656942015    0.898560067
   31.666666667  -10.392890086    0.867669351
   32.500000000  -11.103019174    0.836639108
   33.333333333  -11.787319653    0.805719554
   34.166666667  -12.445976428    0.775127772
   35.000000000  -13.079342379    0.745050233
   35.833333333  -13.687913859    0.715645186
   36.666666667  -14.272308129    0.687044933
   37.500000000  -14.833242643    0.659357982
   38.333333333  -15.371516076    0.632671088
   39.166666667  -15.887991010    0.607051186
   40.000000000  -16.383578184    0.582547215
   40.833333333  -16.859222225    0.559191842
   41.666666667  -17.315888770    0.537003090
   42.500000000  -17.754552907    0.515985864
   43.333333333  -18.176188849    0.496133394
   44.166666667  -18.581760775    0.477428582
   45.000000000  -18.972214754    0.459845273
   45.833333333  -19.348471701    0.443349434
   46.666666667  -19.711421273    0.427900267
   47.500000000  -20.061916671    0.413451233
   48.333333333  -20.400770258    0.399951019
   49.166666667  -20.728749957    0.387344422
   50.000000000  -21.046576358    0.375573176
   50.833333333  -21.354920483    0.364576712
   51.666666667  -21.654402167    0.354292856
   52.500000000  -21.945588990    0.344658474
   53.333333333  -22.228995722    0.335610054
   54.166666667  -22.505084243    0.327084244
   55.000000000  -22.774263869    0.319018334
   55.833333333  -23.036892082    0.311350689
   56.666666667  -23.293275583    0.304021141
   57.500000000  -23.543671671    0.296971338
   58.333333333  -23.788289876    0.290145043
   59.166666667  -24.027293846    0.283488408
   60.000000000  -24.260803427    0.276950201
   60.833333333  -24.488896932    0.270482000
   61.666666667  -24.711613554    0.264038360
   62.500000000  -24.928955898    0.257576941
   63.333333333  -25.140892618    0.251058614
   64.166666667  -25.347361126    0.244447537
   65.000000000  -25.548270355    0.237711204
   65.833333333  -25.743503547    0.230820476
   66.666666667  -25.932921071    0.223749583
